Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1991","1991","gigagrammes","159941.2931","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1992","1992","gigagrammes","156815.4209","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1993","1993","gigagrammes","154610.0159","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1994","1994","gigagrammes","155815.6886","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1995","1995","gigagrammes","153444.5509","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1996","1996","gigagrammes","144887.2197","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1997","1997","gigagrammes","143412.3798","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1998","1998","gigagrammes","150129.2514","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","1999","1999","gigagrammes","180041.4158","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2000","2000","gigagrammes","195884.5249","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2001","2001","gigagrammes","195746.5918","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2002","2002","gigagrammes","186291.0335","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2003","2003","gigagrammes","124668.1865","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2004","2004","gigagrammes","157127.0901","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2005","2005","gigagrammes","125700.6131","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2006","2006","gigagrammes","153221.4188","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2007","2007","gigagrammes","141491.5854","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2008","2008","gigagrammes","117753.9451","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2009","2009","gigagrammes","124564.7444","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","1711","Agriculture total","2010","2010","gigagrammes","103812.5762","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1990","1990","gigagrammes","8155.1409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1991","1991","gigagrammes","8155.1409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1992","1992","gigagrammes","8155.1409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1993","1993","gigagrammes","8155.1409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1994","1994","gigagrammes","8155.1409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1995","1995","gigagrammes","8155.1409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1996","1996","gigagrammes","9450.1775","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1997","1997","gigagrammes","11987.9689","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1998","1998","gigagrammes","10386.8307","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1999","1999","gigagrammes","12238.4807","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2000","2000","gigagrammes","7122.4117","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2001","2001","gigagrammes","83636.5225","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2002","2002","gigagrammes","83832.7268","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2003","2003","gigagrammes","91929.0211","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2004","2004","gigagrammes","79963.2109","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2005","2005","gigagrammes","79882.5032","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2006","2006","gigagrammes","229265.5977","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2007","2007","gigagrammes","224600.8202","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2008","2008","gigagrammes","222244.9639","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2009","2009","gigagrammes","226157.3913","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","2010","2010","gigagrammes","225307.7728","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1990","1990","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1991","1991","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1992","1992","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1993","1993","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1994","1994","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1995","1995","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1996","1996","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","10","Australie","7231","Émissions (CO2eq)","6661","Forêt","1997","1997","gigagrammes","-6839.5154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
